id,class
12797064571096571338,ugali
5594631784881705287,masalachips
3135186009906443377,sukumawiki
3927090160647559099,chapati
16321027829450957963,chapati
15287426375500673073,matoke
14220239408849104039,chapati
10290993553830027695,ugali
4821150482188719261,ugali
17708966075839616491,chapati
11147791062438948080,githeri
11637418048315150162,ugali
14518233751429762016,matoke
10206769600675381247,masalachips
1146046171908353880,mandazi
8303001772420595662,nyamachoma
3732540167998135406,bhaji
5361501218653755930,mandazi
8055991830572221990,mandazi
7856657573762951377,mandazi
14217008762036018631,masalachips
1328533124243395074,chapati
12478320743623840786,ugali
13088531850756000916,chapati
12582138378702397523,bhaji
7655370104474123677,bhaji
17153200515942857107,kachumbari
3155156832931437877,mandazi
17633642366491958980,chapati
3759978274036415085,bhaji
5601625102463654678,matoke
1043349988108913074,bhaji
18183279841371105194,kachumbari
11790948274972909438,githeri
16654742682752355643,kachumbari
18070803881480759991,kukuchoma
38226851013853094,ugali
3419377226414902314,githeri
13428958431622524438,sukumawiki
14307015858588293633,sukumawiki
347699459201677425,ugali
18371762271769683995,bhaji
10375641324913500407,chapati
2069657870602803954,kukuchoma
967794976493868944,bhaji
4154202611751947937,mandazi
18233344365659360177,mandazi
15576531058849944505,nyamachoma
13327731666669471951,nyamachoma
14957413420526835983,bhaji
6865068090061317906,ugali
1929845512131111952,masalachips
10385911191105442054,sukumawiki
15151089019990551120,sukumawiki
11119989630562592000,bhaji
14451758350905927900,githeri
15779230636774855465,chapati
7968606861584012390,ugali
4263709928778184898,kukuchoma
2551502144158136483,sukumawiki
12286936406477192900,chapati
4531159043956367541,chapati
11368540397050808354,mandazi
3698693921216253493,mukimo
17270800938372122258,githeri
12008951685101803605,ugali
704394048447673032,chapati
12677838628919138975,mukimo
4899903445746353207,mandazi
16481047224639718777,ugali
17390568596263629781,chapati
5894848283108089734,chapati
3372349401206060740,nyamachoma
14874408402563456701,chapati
15080108265011730234,githeri
18222154050370514843,nyamachoma
10665312104977278464,kachumbari
13797436175108368587,githeri
7331278368603032363,matoke
9541950733005996835,sukumawiki
16772150875022189390,matoke
17756693447739198562,mandazi
12302142413169272524,nyamachoma
7313338643584886526,chapati
10802787978865522683,githeri
6918478899247523326,mandazi
6047317205398611449,githeri
13639096724449611526,ugali
1999112010030771478,chapati
15712946466483256468,kachumbari
5697035095397666878,nyamachoma
5818795721017583877,ugali
2044469866106061183,chapati
7986582846509328189,kukuchoma
1772137877294523898,nyamachoma
15121368491885641042,matoke
9228950624498779171,ugali
7103223588205617487,masalachips
17826298983115694862,matoke
6266168565419169969,bhaji
1098573203162321131,githeri
479171650968864112,kachumbari
5222206282647513072,mandazi
3798095749077183708,kukuchoma
13840564539188244534,pilau
5191001582725989575,sukumawiki
17330472158645058588,pilau
15088887606692548158,chapati
2357064885548167296,sukumawiki
7738929281459931313,ugali
5574283772404524399,chapati
15108648967318520593,chapati
11119308885252742467,chapati
9772394007313576266,ugali
2491937728014859701,ugali
15426604264879399583,sukumawiki
16134453194001147892,kachumbari
3196647452002990762,kachumbari
8344859347705205758,pilau
11322514630191412421,kachumbari
7871622903982882544,sukumawiki
11477908904595826164,ugali
3016625240858681021,chapati
18427007429482692,kukuchoma
2430455914814818146,kachumbari
14156693293904303289,mandazi
11692295886111358652,chapati
16501799346491339049,ugali
15897171162891273341,chapati
1066166288807931979,bhaji
13802921649392688434,ugali
12488983605854131108,ugali
331792206742844333,nyamachoma
17150461003999937982,masalachips
6248565272125405771,githeri
15655008629858733585,masalachips
12213824237060560373,githeri
2787410077080848980,ugali
15206256389649806522,chapati
5423882916527737791,bhaji
8019342907717472204,chapati
8754307207914367665,githeri
7045722456660311087,mandazi
17076126061785726385,masalachips
11220772607486921455,chapati
11715105790683722296,ugali
370791639544511014,matoke
4754934471314426655,mandazi
1196593753010361830,kachumbari
8615844066365504541,kachumbari
14707234993054133912,nyamachoma
5194212798760145,kukuchoma
495829955282738649,matoke
10651708144948175256,sukumawiki
9887362249950854257,kukuchoma
13663272734725505645,masalachips
8711499130910205320,masalachips
5254070055343895381,githeri
7111431555709404990,sukumawiki
18147268242832499402,mandazi
15210800422797764232,kachumbari
395845379877686201,nyamachoma
18010565833579130624,chapati
3515173775730142047,ugali
806617424053583552,pilau
7787047726940108298,bhaji
6331022900511501595,masalachips
11238368118444832573,bhaji
12813529048659281348,sukumawiki
1957806735405962376,mandazi
11834972165956977627,kukuchoma
3611253403416390966,kachumbari
4051709886444513666,githeri
17329416576849502382,githeri
4208539930638617054,bhaji
13716250552694063645,githeri
9930762119868263450,bhaji
4194230564779583967,chapati
15868155521893598367,pilau
13376169089397187775,ugali
15881526400914598695,mandazi
14339460672375979476,kukuchoma
10481178930069596961,bhaji
11807043391728527859,matoke
11960475413613833794,pilau
14678022557342427136,sukumawiki
4108097467489153050,nyamachoma
12604266523123478576,nyamachoma
11718028082906554464,chapati
2656697891181693745,ugali
11755137610608791987,kukuchoma
6462677886991084456,kachumbari
729376753980975767,kachumbari
11113619251927682156,ugali
13978411171980389725,ugali
14409437411496449315,kukuchoma
1364634082183563802,bhaji
17384742503432305903,kachumbari
8770736200582452544,sukumawiki
4810837147129214820,bhaji
9422340272364720301,pilau
12923221635114922450,bhaji
4519806036097924810,chapati
11364507835773095302,bhaji
9305418798778646881,sukumawiki
6237616874217559128,kachumbari
15166620315643741905,kachumbari
11460784875600438138,mukimo
10070255410168304875,nyamachoma
10967840953360132653,bhaji
1937239071378114363,chapati
16068545521322452126,chapati
17590421834521813929,chapati
9798332858012043104,kukuchoma
16688741211065767686,githeri
8367191564832106150,mandazi
6386572446113667826,matoke
17329925517194023886,mandazi
12836175165934656428,mukimo
1127872664244776346,chapati
12602787895533109623,nyamachoma
2502002615494642591,kachumbari
43124690650944815,chapati
4725661277563882841,nyamachoma
12744621231677977526,kachumbari
8611362732624420419,chapati
15855450071646901818,ugali
1419754802656300931,kachumbari
1962519694450856717,kachumbari
9956183968975309559,ugali
9846062231316624898,mandazi
14457311319769138301,ugali
13705526309152068673,nyamachoma
14886589200704008969,chapati
9986495766528589842,chapati
11791244007499768411,kachumbari
12608783376862642225,matoke
7410078356332602831,chapati
14158850776888030821,ugali
8253807304674279015,mukimo
6988899980270268809,githeri
8932375903485562286,chapati
1534878623789943122,chapati
7963331033726498391,masalachips
875362771898192461,bhaji
5805478143224464923,githeri
11203547033958667569,mandazi
8170922441870440631,bhaji
16563362838022692208,nyamachoma
11006248459016648763,mandazi
7976315791902600709,pilau
7708860161996685477,chapati
14761879136520771742,nyamachoma
9455313456016877664,nyamachoma
11747930979701221675,matoke
11906490258756855851,mandazi
2582904515684534632,kachumbari
13696759655405251855,chapati
4692790956810378409,masalachips
14049029680911673368,mandazi
145413830341571244,bhaji
8833937690167916386,chapati
555786912031244500,pilau
16151855575609517091,kachumbari
14147773026190165000,mukimo
6461811943120675643,ugali
2812962374487893073,kukuchoma
15317758780325328228,sukumawiki
15124217081467418070,bhaji
8156687311395268687,sukumawiki
12513565263900470201,ugali
2953014194000198178,chapati
17349123209482476808,chapati
14351260538865659284,ugali
2437324327315126081,masalachips
3988146424260397687,matoke
467848997221380588,pilau
17674428958639919822,kachumbari
14188228776237639490,matoke
10995369705938465476,mandazi
9371659524689778164,ugali
4645834164743520103,pilau
11755614890111713279,nyamachoma
2155581247453922122,nyamachoma
13277537527473147365,nyamachoma
12875345428382378752,pilau
11437796106380101134,matoke
10181298693676480391,bhaji
13014535141041232835,kukuchoma
18294463495401369681,nyamachoma
7187820792839821264,matoke
659393844311751550,chapati
3108044408636683248,mukimo
12724119478088835817,sukumawiki
1399266193081040693,bhaji
12468622865520398994,nyamachoma
2133915513895068057,ugali
17020209874856528864,bhaji
4068464419643572769,bhaji
11728366677529554871,pilau
11143681088998302106,nyamachoma
1322316505704041298,sukumawiki
17736368993395717130,mandazi
7740948751426892068,sukumawiki
6635582548271835775,chapati
3495565855823588193,bhaji
117407613296354859,sukumawiki
13085578699982976882,matoke
3472002851039849161,chapati
18436989662986939489,githeri
9690588926187395939,ugali
12295146172615630624,ugali
7650275976467363188,nyamachoma
6302689234300220154,ugali
17707524584416466950,nyamachoma
10101993338398495600,kukuchoma
5888340221564856025,sukumawiki
4247159312091558576,nyamachoma
6825795710626404755,mandazi
2265106475094013143,kukuchoma
6533094261619206207,nyamachoma
1872587088041410330,nyamachoma
12118768458052519225,kachumbari
17895725936515196651,chapati
13932113144885685050,kachumbari
13678823483984798193,bhaji
1149843062122526330,githeri
12460222080986579338,mandazi
12814306498683830740,matoke
14989540443186377491,nyamachoma
13713272035726287582,nyamachoma
5880202716343651318,ugali
16716056330959216603,ugali
9387637575454788011,masalachips
6302619959196458031,nyamachoma
4012354921395925781,mandazi
12104931674926610339,chapati
1869204049604353243,mandazi
16579759696140297705,bhaji
17161945393576429612,chapati
8377838467012207352,chapati
8626302195553632742,kukuchoma
15073660307535826384,nyamachoma
9219747423258346116,bhaji
4664916933135003890,ugali
8267756477769551479,mandazi
11442489255212943426,nyamachoma
7128415453066428480,kachumbari
18074772345092420397,githeri
18238021363785974835,githeri
1992680915485609449,chapati
1859792416343648956,kachumbari
16706215464159610265,bhaji
929014347521927651,nyamachoma
10238140625275522591,bhaji
12127185769394707033,pilau
4382578902626429975,nyamachoma
6729949905338404734,masalachips
9281367877156594964,githeri
9008315563103845847,chapati
8424682282407494386,mukimo
3683737384887035912,chapati
14944897414878706522,mandazi
11676490625349852138,mandazi
12420613196520799612,nyamachoma
2457198212154330,bhaji
14134655908180610675,nyamachoma
2232593337618421243,bhaji
7039924652436709092,sukumawiki
10308472888474641271,masalachips
3082800460072617330,mandazi
950498462978541503,githeri
16448464295791817786,bhaji
5568104189344333697,nyamachoma
2935685983227912409,ugali
7584148080869270814,pilau
8804121132174137198,pilau
14772018886981649417,matoke
7499728039951295133,mandazi
10407051522010285095,kachumbari
6381406209192403418,kachumbari
11410940008063069373,chapati
3742046793505432641,ugali
8899062135797678688,mandazi
17340675132686171957,chapati
2844295939989039306,matoke
18154629513972377390,nyamachoma
1009829033310291525,mukimo
7975840122232016177,masalachips
3231931224438283581,bhaji
5583160969582796806,mukimo
7279883094891785385,kachumbari
9353255342688495123,mandazi
16351643820794330345,bhaji
12292407619375729254,githeri
1721428927562048434,chapati
4008119745783971556,kachumbari
12980730566405641088,chapati
17835903511716296799,matoke
8604191827115873567,chapati
18047757625504437768,ugali
6038664787270631453,kachumbari
7230030080763036355,githeri
17548895685459994040,matoke
16063587323031221757,nyamachoma
10255517232282120020,githeri
8443850956498689815,mandazi
14364124402059622828,nyamachoma
12256553183959991992,kachumbari
13879902903603575962,chapati
17195394400965914009,githeri
9700444021512045329,ugali
6004224964228092755,nyamachoma
5503288682284656462,chapati
6135744088109524277,masalachips
1311751449338507214,matoke
15559213425489892320,chapati
3495511595173796950,chapati
16394599457544731436,ugali
1615964442274263096,masalachips
1206791246672523750,pilau
10224760571550666658,nyamachoma
15631895194539975644,bhaji
4605860778287593408,kachumbari
16691081033722360041,nyamachoma
5036154551328316768,sukumawiki
8000444561875474028,ugali
8389255478173783565,masalachips
11322215280894005527,kachumbari
14657259709345970715,ugali
394666098113765214,nyamachoma
2063776196532538456,masalachips
9019185980260068783,pilau
3205987076877115019,masalachips
9154332630810630298,pilau
4292640004663136538,matoke
2023614655239739108,bhaji
14072225001481637365,kachumbari
12385172049865742940,nyamachoma
4175450976168906081,nyamachoma
11444849759277650947,bhaji
16723595674189056965,ugali
6112243465525410107,ugali
13905809367921129941,masalachips
9397458727908783183,kachumbari
12048210575427266426,masalachips
4015831451640846227,kukuchoma
598699746496236722,bhaji
5287215373957512454,kachumbari
4499147437130578339,ugali
3201823751420921309,masalachips
7001804026815038410,ugali
17622105607683709505,masalachips
5118217963304574046,nyamachoma
5970387627187443859,masalachips
16535513119746017026,ugali
993818990792750024,chapati
2502368451362884292,ugali
17614656344863746575,githeri
12208070246802215899,nyamachoma
6358369129749827518,matoke
8445074847391426753,ugali
106361730394026344,nyamachoma
8926840128253334107,nyamachoma
6291103551168537515,matoke
5132790141732954064,bhaji
12059804892422880034,chapati
15310997197388116873,kukuchoma
4549980041409734135,ugali
8474839976150027313,mukimo
3993093413644913344,bhaji
2769560312106542021,nyamachoma
9203413494344078278,bhaji
6567108825833864934,kachumbari
11734331061385193175,chapati
776725693869470023,pilau
988715951538695529,pilau
642977219758815994,matoke
13462425662306532814,githeri
15038396586657297001,chapati
5855023264165676527,bhaji
3027792727082115504,nyamachoma
8673977750213594528,githeri
9776091605846428770,nyamachoma
12752428131010311614,ugali
9464872943491567396,chapati
7536822853777513008,githeri
12304789781248749562,bhaji
15830182466017186374,kachumbari
10731758138248223297,bhaji
15588508511223459849,githeri
9829723512978662807,masalachips
9670095154308643728,pilau
16894468869318819788,chapati
10593078625807902479,githeri
16400792207687033030,nyamachoma
9944533216708709822,matoke
10010201685008004712,nyamachoma
4438533798756571465,sukumawiki
16514709398376942309,masalachips
17048061678404390849,ugali
3129641196276179208,pilau
15347801635790470038,bhaji
896504737458729659,kachumbari
11253298310544235537,nyamachoma
12231869744493520485,bhaji
15604969600646911085,pilau
12311944710412992333,githeri
2094173774896177864,githeri
3047934346731380695,masalachips
17583720830695000897,matoke
10901806693946380203,nyamachoma
17100039547779571244,matoke
17452832378063733656,mukimo
13055542994144573872,kukuchoma
8273959246884635211,matoke
12186857571472219302,matoke
16219701952053008318,chapati
10518466446136352759,bhaji
9723149778137952346,chapati
9613751555954494194,pilau
387251009633556560,chapati
5808131100147059641,matoke
18356986450660443534,githeri
4109057641736534332,nyamachoma
12261198067497392982,mukimo
17524356940238627992,sukumawiki
10236220564426643798,pilau
14374833282197162826,mandazi
7063651860146521000,mandazi
11344381367450838747,kukuchoma
1308347153064571562,chapati
15520050140892852686,nyamachoma
4878722678199665409,matoke
16346404407994259243,masalachips
10498605407484617333,sukumawiki
12208688983094049077,ugali
13952093662018245409,githeri
16916800032589074232,kachumbari
18071201063022457235,kachumbari
4057157272653883692,matoke
13657802540272391516,masalachips
13351574791414838164,nyamachoma
9597438823620557612,kukuchoma
5312558917038776410,nyamachoma
21963992750917740,githeri
2040223488211807651,bhaji
15462441064220009564,matoke
3091111331471142944,githeri
5820731001946830129,pilau
13076129160838624192,githeri
1502628195303690333,chapati
1499325144480971439,mukimo
14208553213412044028,chapati
9040791074104307342,nyamachoma
10397888921779159872,bhaji
11907122195046896015,bhaji
14934936221349989987,githeri
6389444355880308861,sukumawiki
11396278270171963117,ugali
7792883335552122639,kachumbari
4605949703188056968,nyamachoma
14796657970081361303,sukumawiki
6122615117770534687,mandazi
16658790692228103696,kachumbari
12486249619865387342,githeri
16047357903431579733,mandazi
11111313000889914609,mandazi
13038597372003860591,matoke
8400084977222834305,ugali
4103143240149323198,pilau
2536090348433868638,chapati
18122417904912699036,nyamachoma
7751651445210883145,nyamachoma
9481765960307955481,bhaji
3800915260899143898,sukumawiki
1420755123705765482,pilau
3709624867083131863,nyamachoma
389097374001063724,mandazi
4138738082924044906,matoke
8268939151875554532,githeri
16024298962670126261,mukimo
5079826505623752535,mandazi
16615647093832102322,nyamachoma
17678129495148965493,nyamachoma
8876343199960276463,bhaji
14690277671319535835,kachumbari
11733074802387946124,chapati
12702810471194019048,ugali
17781392189088352071,pilau
10647042734813985692,ugali
7521473190919770708,mandazi
7644487033521282782,chapati
3202383034752294231,chapati
9848989149562456340,kukuchoma
17350194177746392680,mandazi
18121941389969021243,bhaji
17445251767530141841,githeri
1778531052005417520,masalachips
11138304429665867364,sukumawiki
11768923422725268333,mandazi
1965805000835674129,chapati
7777965674736050224,bhaji
1471697143159442062,kachumbari
3322490936420946777,chapati
10728607791868848852,bhaji
17541441471452634175,sukumawiki
15888311477243879198,pilau
10634808082830033349,bhaji
14160765402215623670,ugali
8648567825201416762,sukumawiki
13769081845140107993,nyamachoma
14102245597058316626,bhaji
9995975717411149321,nyamachoma
1703490225272750794,kachumbari
15819645237707537559,chapati
7588213173685510207,githeri
14582020180525763256,matoke
6582952307260377360,ugali
12876427079227701327,ugali
11440089671316319638,matoke
12120502550604820436,sukumawiki
3445195072785942229,ugali
14206445646210545666,ugali
3587576463484112775,chapati
15155969038060944223,chapati
16113939463450679244,matoke
3913689400851668602,githeri
1396093307851902053,ugali
5078500415005506672,matoke
9273227238436406078,masalachips
7204414631651685302,nyamachoma
11673504802795251705,chapati
14387053974870849919,ugali
684544971385033864,githeri
5536075808909183919,sukumawiki
2312252248670584693,chapati
11890747365288924930,chapati
17047315515697633500,masalachips
1146259419349061147,nyamachoma
2811983209788697352,masalachips
13591058760455908970,bhaji
309653541683134428,bhaji
3084344510696192893,nyamachoma
3730383312820989411,mandazi
12651101168203645828,githeri
14051404341528171360,bhaji
16224880418528162849,mandazi
12574670413108843105,sukumawiki
15448356335855750130,ugali
10795049038425262297,mandazi
7137104121345508188,nyamachoma
14472368852910670487,mukimo
1452278469166113646,kachumbari
2435096243812855931,chapati
7590887239437488332,bhaji
894458519292008545,masalachips
10381452443333819966,pilau
5032365490576603357,chapati
974076512270096587,masalachips
8400170542863621330,ugali
18405061273258466832,masalachips
10549333422864644059,githeri
13313362609865868076,bhaji
17001994354782024749,githeri
11631855771573742682,chapati
8621275925502979725,nyamachoma
1612791566557451963,nyamachoma
15055080644640052867,sukumawiki
2198585130784099622,chapati
5240645753210597776,masalachips
13660413399117516853,matoke
5071963540386138439,nyamachoma
10654654438905746621,mandazi
17637513257544611186,sukumawiki
12215925925031259845,mandazi
16697922472189609619,githeri
12955208636456741995,bhaji
17290053835938088670,chapati
8735964025711530133,chapati
12678977824539366187,bhaji
247190788978879114,mandazi
14846090028851815217,chapati
17328572715714561328,githeri
12674873148275559036,sukumawiki
17687976539538732453,bhaji
14641119547517695468,bhaji
13670425534585861313,chapati
7212607325011662288,nyamachoma
13364733043927711732,mandazi
15695925215997394716,kachumbari
8875550440774546551,mukimo
2014019210784984007,chapati
805781867525410368,pilau
14246040581423178047,sukumawiki
6057156506504054314,kachumbari
7270038445811245434,ugali
14161257613113669249,ugali
12496138292299093890,githeri
3918651262798995981,githeri
9204681070170593424,masalachips
17923381371266503772,chapati
5540274751317862905,masalachips
16715240297599250467,kachumbari
6578036649961575592,chapati
9917190450376777994,mukimo
18034731344361802181,sukumawiki
5129992033966677950,githeri
5654298003529650295,nyamachoma
1784586002656319567,bhaji
17493891441797324816,githeri
4350175736026431671,kukuchoma
9209822241129633192,bhaji
2589820580460994998,mandazi
8172831334945963630,mandazi
16111817013331578247,chapati
3339119469119839762,nyamachoma
345517314748957209,chapati
4760873920801465299,chapati
8099658519032713803,mandazi
1604213670853114762,nyamachoma
17816980300162562284,sukumawiki
11525078156452880852,chapati
152417500769724291,chapati
4062608515575011879,pilau
6336304406193414818,nyamachoma
3471284996272501187,kachumbari
7227627156812319299,githeri
6194325737158086214,pilau
2325742676048300806,mandazi
11682564643353600543,ugali
4414946088794521144,mandazi
15696436898525381188,sukumawiki
4021152550468163296,bhaji
565671357926218459,ugali
14468863626659899334,pilau
8379542983494173820,ugali
3480372749299800011,mukimo
5640204654028496862,sukumawiki
18100313504428186866,pilau
2658436304645942730,mukimo
9261644390409459807,githeri
2028015482068659601,sukumawiki
522709413898648035,bhaji
14820356757909253705,mandazi
6679495540620535156,pilau
16891884994029075897,matoke
13311443912261502574,bhaji
16213223200800562577,mukimo
5730776995013927826,masalachips
11360357461923743578,sukumawiki
15748066391484775467,pilau
10069970321436769123,matoke
16310534578938153796,sukumawiki
558956809640486616,sukumawiki
14725069448961934066,matoke
6721401622750880984,ugali
6829662653057460255,mandazi
15050655760032996618,mukimo
17971180104177417962,sukumawiki
2419804169388265070,githeri
14132061689825484711,ugali
9912750366772042138,chapati
11275650897880297040,ugali
3392573159543242458,pilau
17414404665386042922,masalachips
17187710879202293257,pilau
5432842469634840603,mandazi
5783181297834994926,kachumbari
12290972954955141436,mandazi
3529354745490544317,ugali
8599818025171533180,githeri
13801243276222144501,kukuchoma
16026984989564123829,chapati
5438139714712547089,pilau
15581792736930917084,kachumbari
15403195695479636985,ugali
6268827259356947227,githeri
7089271779940282114,nyamachoma
15479464144536321935,sukumawiki
17402402487667479750,chapati
1884116154775508527,pilau
4746212136218637438,matoke
13777742879836625986,githeri
2316823915804079380,bhaji
12987026371141016622,pilau
2711722952036280478,sukumawiki
16282614765807136033,chapati
13003695043385758926,kukuchoma
10129410002929110354,bhaji
4522210949872910034,masalachips
1592696660309950789,kachumbari
5209031441400558294,kachumbari
15261275935561099385,kachumbari
11385421544711794475,kachumbari
11536976050605060683,matoke
12543004478451807442,nyamachoma
15521881995215172732,pilau
9195763966199328586,ugali
3284425748988297065,mandazi
16426870930481787690,chapati
8405916913730886369,mandazi
18314377512404511852,chapati
4545542519591967146,ugali
425541926378555516,masalachips
18124391986256298145,nyamachoma
10030693913556779303,githeri
3785669883016866181,bhaji
8275307560793505740,mandazi
15541114278741524058,mandazi
14667823412364127597,kukuchoma
16038563972603099282,kukuchoma
7055019358147851052,sukumawiki
4525727614273502517,mandazi
2851996726246540723,bhaji
11110704191291794830,masalachips
2115634504184957827,chapati
14140140984166192766,chapati
12547632862344493585,sukumawiki
7371805140248752290,mukimo
3111607715946471735,bhaji
10029887603475106823,chapati
6709650129000709140,chapati
13895096538077954623,kachumbari
8811723294355662011,chapati
15617991260582210997,githeri
8163931107267537934,matoke
8600880962094072384,sukumawiki
7579219142183545930,sukumawiki
1140299240071472876,matoke
16212212740476843159,githeri
8345350445160472215,kukuchoma
6940826189195329202,nyamachoma
9873537143852904848,chapati
1184226941108640717,kachumbari
14761210140822991021,chapati
3623730974120720993,kachumbari
9809300841572930491,masalachips
6447831585165218853,mandazi
15648932379738929643,ugali
11067526545857188617,githeri
13030129249613161471,nyamachoma
14382671970293922971,bhaji
14039894629873270524,ugali
10557544696337942402,mandazi
4922338261347715365,sukumawiki
6114706260042534127,githeri
15491328363275618121,chapati
11889973391287145843,masalachips
2951307057007673611,nyamachoma
5755968521286637072,nyamachoma
3124851109081024480,mandazi
2036201515139957242,sukumawiki
7243265118715441722,matoke
5619058072609618168,mandazi
13870487120222458818,masalachips
16123882081317975149,githeri
583592153411545261,masalachips
330689899091432673,kukuchoma
16259930152550323083,nyamachoma
4813498001631255920,ugali
9938172111727995902,ugali
10207609030630463915,pilau
15621350242804925909,bhaji
5242512884877713012,mukimo
16030415973602465669,kukuchoma
11952179734222172804,matoke
17541525142236590187,chapati
7146753603076899891,ugali
4736650894468525795,bhaji
13889649326025923091,kachumbari
2050573776012936815,sukumawiki
8036478403856999238,nyamachoma
17241288236828877638,kukuchoma
5090651662668286720,masalachips
6706245896528634755,ugali
13021125408310328685,chapati
7045264167570855261,masalachips
3053514472924915268,pilau
7678048475877892276,nyamachoma
3533270803236857679,matoke
14182648849213904998,matoke
15568435589782199840,githeri
3603542422109599326,kachumbari
15134963750438314370,chapati
8034065131918690293,ugali
1456639901548396084,chapati
1953730687257151349,matoke
13577856018628812602,nyamachoma
15046600746234575162,chapati
15797960655038554201,sukumawiki
10220773676071669058,bhaji
9658861578411370671,bhaji
17373198876845863591,kachumbari
3100840147393598967,sukumawiki
12108546899495338920,sukumawiki
11172694986362411877,nyamachoma
13479940264318271785,bhaji
16034114566181285156,githeri
9208298155803792612,mandazi
3633696000343052816,kachumbari
321430500923061423,chapati
3487352137082478419,ugali
8922632751268106303,matoke
15092213564129332440,mandazi
1597361652434299104,mukimo
14761213170168434364,bhaji
899112050191165868,mukimo
11292178470211109357,bhaji
4216816757213627674,githeri
6111749284204038325,bhaji
16712253279669440922,mandazi
3212087140293579708,ugali
17909801747329903782,chapati
7676650977137036330,chapati
17803201874835888607,nyamachoma
8889363169580172614,mandazi
3897490480854739640,ugali
2898991125261637244,chapati
14901088140754414414,bhaji
13644115440897097834,ugali
5793850151073153828,masalachips
896223600031619271,chapati
7709383581073836781,sukumawiki
4072867662728115387,nyamachoma
16385959541488007462,kachumbari
8754320133070163388,chapati
6346985549844164216,chapati
5351623365218458899,nyamachoma
14120815490593562238,pilau
3321245514992234641,chapati
1521886676900867940,ugali
9425924963384467143,nyamachoma
5212034390482768398,matoke
9972738485425887466,matoke
9616238354950059873,sukumawiki
1541109285867216047,ugali
17945055314782646939,nyamachoma
9158174997431812813,matoke
15003398748709537880,nyamachoma
17582379467642733910,pilau
8668902472571208961,bhaji
14193071704575807557,mandazi
12610943318704121356,sukumawiki
16396183223459417272,mandazi
17660381754191634877,masalachips
15114030396533800728,ugali
7491656162970214133,sukumawiki
8898161384402056572,mandazi
16381339045295612646,ugali
5229634095962732088,chapati
10774815413996270167,bhaji
18271481768693428264,chapati
13625953393343069483,matoke
9097457772600991569,kachumbari
15629397565016656904,mukimo
10223884097309707227,chapati
16584946026933139512,bhaji
3321030768630693570,pilau
10830993785720649041,chapati
3247225220602685460,mandazi
8723638806969809298,ugali
15412804355049747078,ugali
1863335059751830602,mukimo
5382321447465377994,chapati
14614977119478030013,ugali
13919165080857081144,mandazi
3323589290171419903,chapati
1996796153464360752,sukumawiki
8283103582642825483,chapati
10060277407035122402,githeri
3868706460046616309,mukimo
7312764462171502811,bhaji
10004787629768263236,mandazi
11955993691448730312,matoke
13929103270128241250,masalachips
1998413360826173735,masalachips
18420128872789838652,githeri
12159263390112852127,githeri
229483083091880325,pilau
15279791915768221015,nyamachoma
4880080033482558323,sukumawiki
1057851320029873263,ugali
2469567793060296462,matoke
11052851600232956114,chapati
12708202070191553809,nyamachoma
5619496437104413711,githeri
8691604764908376235,bhaji
1090174374725740778,sukumawiki
10089480131910745112,ugali
9288156418433492102,kachumbari
11766196187365974591,matoke
17835495301633516346,bhaji
12526390681419878780,bhaji
186671310092988766,bhaji
4823818512760251417,matoke
8444919126826905265,ugali
18282654509864169969,chapati
5027301674515010242,chapati
2972415307151785439,ugali
6010995905036773200,kachumbari
13144055625904879943,sukumawiki
4866046151040477618,githeri
14651896406754664982,masalachips
3547440187739456994,pilau
2989785058854896765,masalachips
16819150371115645166,nyamachoma
17030754098580757224,matoke
13666452032998721759,bhaji
8632565246200955805,chapati
3232258346505571853,nyamachoma
2805156267099946749,sukumawiki
14961623555916019136,matoke
2092095964407854503,mandazi
14423893674608595,chapati
5365347652683237823,githeri
8717363108505854774,ugali
11119623973770077210,bhaji
8607394393612942847,masalachips
12417939623923298881,ugali
15820904606819256342,kachumbari
15896061517598319958,nyamachoma
2787236627489047079,mukimo
12893051542280660273,sukumawiki
4783782007764256645,chapati
7278750332867521177,ugali
8157355304220962562,ugali
11250248392169509669,matoke
17750086951556232772,kachumbari
17056151629440049917,chapati
16936767892681912911,mandazi
758581212850734824,bhaji
18404375084304595174,kachumbari
13242464791945442155,mandazi
843070235705894273,nyamachoma
12144359350357649330,chapati
17558481459106700742,bhaji
14363186666149713056,githeri
15518919005672728930,sukumawiki
10890700842620984607,kachumbari
13494096205197549324,pilau
4401870904022069029,githeri
6232186174641317485,sukumawiki
14273252344953756381,masalachips
18179053600396771035,githeri
9780408026649481214,masalachips
6775179596087814281,masalachips
10714651721128796362,chapati
4371493789259108458,chapati
4072759740875472647,nyamachoma
13065360401623046198,mandazi
16728257056216369248,sukumawiki
3356750948159675306,sukumawiki
5698033570969027977,ugali
8805159956402052752,mukimo
11266971764753916756,bhaji
8012610076223290166,matoke
12475409938384350334,mandazi
17855571933175114147,nyamachoma
6404380474082553236,pilau
7834669990448245477,mandazi
14385032563441709861,bhaji
3689889441324924142,bhaji
2197796157945142820,matoke
7012438054696024834,nyamachoma
4098193893889061764,matoke
2206546750024857891,nyamachoma
5261685277062002315,bhaji
1445044262841370012,bhaji
5803702037476724824,ugali
12628600317411933015,bhaji
2732379754624452478,bhaji
3916009173972719419,pilau
18288326364127878872,mandazi
7446609310614480533,mandazi
7204609727747238727,sukumawiki
